time	V(vin)	V(vout)
3.897532557592142e-003	-6.002566e-003	-1.945802e-005
3.917063807592142e-003	-4.978375e-003	-1.371756e-005
3.936595057592141e-003	-3.879303e-003	-7.498222e-006
3.956126307592141e-003	-2.721884e-003	-8.935453e-007
3.975657557592141e-003	-1.523525e-003	5.997127e-006
3.995188807592140e-003	-3.022501e-004	1.307015e-005
4.014720057592140e-003	9.235704e-004	2.021915e-005
4.034251307592139e-003	2.135500e-003	2.733658e-005
4.053782557592139e-003	3.315309e-003	3.431541e-005
4.073313807592138e-003	4.445253e-003	4.105065e-005
4.092845057592138e-003	5.508336e-003	4.744102e-005
4.112376307592138e-003	6.488569e-003	5.339038e-005
4.131907557592137e-003	7.371207e-003	5.880925e-005
4.151438807592137e-003	8.142976e-003	6.361613e-005
4.170970057592136e-003	8.792267e-003	6.773873e-005
4.190501307592136e-003	9.309314e-003	7.111504e-005
4.210032557592136e-003	9.686341e-003	7.369425e-005
4.229563807592135e-003	9.917675e-003	7.543759e-005
4.249095057592135e-003	9.999839e-003	7.631884e-005
4.268626307592134e-003	9.931595e-003	7.632474e-005
4.288157557592134e-003	9.713971e-003	7.545520e-005
4.307688807592133e-003	9.350240e-003	7.372331e-005
4.327220057592133e-003	8.845873e-003	7.115509e-005
4.346751307592133e-003	8.208456e-003	6.778919e-005
4.366282557592132e-003	7.447576e-003	6.367624e-005
4.385813807592132e-003	6.574677e-003	5.887810e-005
4.405345057592131e-003	5.602889e-003	5.346693e-005
4.424876307592131e-003	4.546829e-003	4.752412e-005
4.444407557592131e-003	3.422379e-003	4.113907e-005
4.463938807592130e-003	2.246454e-003	3.440780e-005
4.483470057592130e-003	1.036741e-003	2.743156e-005
4.503001307592129e-003	-1.885665e-004	2.031528e-005
4.522532557592129e-003	-1.411038e-003	1.316599e-005
4.542063807592128e-003	-2.612285e-003	6.091236e-006
4.561595057592128e-003	-3.774242e-003	-8.025831e-007
4.581126307592128e-003	-4.879430e-003	-7.411774e-006
4.600657557592127e-003	-5.911227e-003	-1.363693e-005
4.620188807592127e-003	-6.854114e-003	-1.938442e-005
4.639720057592126e-003	-7.693909e-003	-2.456779e-005
4.659251307592126e-003	-8.417980e-003	-2.910908e-005
4.678782557592126e-003	-9.015436e-003	-3.293999e-005
4.698313807592125e-003	-9.477293e-003	-3.600289e-005
4.717845057592125e-003	-9.796602e-003	-3.825172e-005
4.737376307592124e-003	-9.968560e-003	-3.965266e-005
