time	V(vin)	V(vout)
1.349172254900306e-004	-4.833603e-003	6.033366e-003
1.358430067400306e-004	-5.775599e-003	6.079037e-003
1.367687879900306e-004	-6.646190e-003	6.046456e-003
1.376945692400307e-004	-7.434614e-003	5.935954e-003
1.386203504900307e-004	-8.131120e-003	5.748872e-003
1.395461317400307e-004	-8.727102e-003	5.487544e-003
1.404719129900308e-004	-9.215186e-003	5.155271e-003
1.413976942400308e-004	-9.589343e-003	4.756275e-003
1.423234754900308e-004	-9.844944e-003	4.295641e-003
1.432492567400308e-004	-9.978830e-003	3.779254e-003
1.441750379900309e-004	-9.989345e-003	3.213725e-003
1.451008192400309e-004	-9.876360e-003	2.606298e-003
1.460266004900309e-004	-9.641272e-003	1.964762e-003
1.469523817400310e-004	-9.286986e-003	1.297347e-003
1.478781629900310e-004	-8.817883e-003	6.126190e-004
1.488039442400310e-004	-8.239763e-003	-8.063088e-005
1.497297254900311e-004	-7.559774e-003	-7.735011e-004
1.506555067400311e-004	-6.786320e-003	-1.457093e-003
1.515812879900311e-004	-5.928966e-003	-2.122627e-003
1.525070692400312e-004	-4.998311e-003	-2.761554e-003
1.534328504900312e-004	-4.005861e-003	-3.365666e-003
1.543586317400312e-004	-2.963886e-003	-3.927201e-003
1.552844129900313e-004	-1.885267e-003	-4.438945e-003
1.562101942400313e-004	-7.833404e-004	-4.894319e-003
1.571359754900313e-004	3.282708e-004	-5.287469e-003
1.580617567400314e-004	1.435824e-003	-5.613337e-003
1.589875379900314e-004	2.525625e-003	-5.867726e-003
1.599133192400314e-004	3.584201e-003	-6.047354e-003
1.608391004900314e-004	4.598466e-003	-6.149895e-003
1.617648817400315e-004	5.555878e-003	-6.174009e-003
1.626906629900315e-004	6.444602e-003	-6.119357e-003
1.636164442400315e-004	7.253650e-003	-5.986607e-003
1.645422254900316e-004	7.973019e-003	-5.777420e-003
1.654680067400316e-004	8.593816e-003	-5.494435e-003
1.663937879900316e-004	9.108366e-003	-5.141232e-003
1.673195692400317e-004	9.510309e-003	-4.722281e-003
1.682453504900317e-004	9.794671e-003	-4.242893e-003
1.691711317400317e-004	9.957941e-003	-3.709145e-003
1.700969129900318e-004	9.998099e-003	-3.127804e-003
1.710226942400318e-004	9.914648e-003	-2.506242e-003
1.719484754900318e-004	9.708620e-003	-1.852341e-003
1.728742567400319e-004	9.382562e-003	-1.174391e-003
1.738000379900319e-004	8.940506e-003	-4.809875e-004
1.747258192400319e-004	8.387916e-003	2.190825e-004
1.756516004900319e-004	7.731624e-003	9.169478e-004
1.765773817400320e-004	6.979745e-003	1.603768e-003
1.775031629900320e-004	6.141574e-003	2.270845e-003
1.784289442400320e-004	5.227474e-003	2.909733e-003
1.793547254900321e-004	4.248744e-003	3.512346e-003
1.802805067400321e-004	3.217487e-003	4.071060e-003
1.812062879900321e-004	2.146451e-003	4.578807e-003
1.821320692400322e-004	1.048878e-003	5.029169e-003
1.830578504900322e-004	-6.166220e-005	5.416454e-003
1.839836317400322e-004	-1.171440e-003	5.735769e-003
1.849094129900323e-004	-2.266736e-003	5.983083e-003
1.858351942400323e-004	-3.334007e-003	6.155274e-003
1.867609754900323e-004	-4.360059e-003	6.250171e-003
1.876867567400324e-004	-5.332206e-003	6.266580e-003
1.886125379900324e-004	-6.238431e-003	6.204296e-003
1.895383192400324e-004	-7.067529e-003	6.064110e-003
1.904641004900324e-004	-7.809248e-003	5.847792e-003
1.913898817400325e-004	-8.454422e-003	5.558072e-003
1.923156629900325e-004	-8.995070e-003	5.198605e-003
1.932414442400325e-004	-9.424510e-003	4.773923e-003
1.941672254900326e-004	-9.737435e-003	4.289376e-003
1.950930067400326e-004	-9.929972e-003	3.751068e-003
1.960187879900326e-004	-9.999743e-003	3.165777e-003
1.969445692400327e-004	-9.945885e-003	2.540867e-003
1.978703504900327e-004	-9.769064e-003	1.884200e-003
1.987961317400327e-004	-9.471467e-003	1.204033e-003
1.997219129900328e-004	-9.056771e-003	5.089152e-004
2.006476942400328e-004	-8.530105e-003	-1.924190e-004
2.015734754900328e-004	-7.897978e-003	-8.911618e-004
2.024992567400329e-004	-7.168208e-003	-1.578541e-003
2.034250379900329e-004	-6.349815e-003	-2.245932e-003
2.043508192400329e-004	-5.452918e-003	-2.884962e-003
2.052766004900330e-004	-4.488606e-003	-3.487621e-003
2.062023817400330e-004	-3.468800e-003	-4.046357e-003
2.071281629900330e-004	-2.406109e-003	-4.554173e-003
2.080539442400330e-004	-1.313670e-003	-5.004711e-003
2.089797254900331e-004	-2.049903e-004	-5.392340e-003
2.099055067400331e-004	9.062240e-004	-5.712213e-003
2.108312879900331e-004	2.006234e-003	-5.960338e-003
2.117570692400332e-004	3.081441e-003	-6.133623e-003
2.126828504900332e-004	4.118552e-003	-6.229917e-003
2.136086317400332e-004	5.104743e-003	-6.248029e-003
2.145344129900333e-004	6.027824e-003	-6.187752e-003
2.154601942400333e-004	6.876382e-003	-6.049859e-003
2.163859754900333e-004	7.639925e-003	-5.836094e-003
2.173117567400334e-004	8.309014e-003	-5.549148e-003
2.182375379900334e-004	8.875377e-003	-5.192628e-003
2.191633192400334e-004	9.332012e-003	-4.771010e-003
2.200891004900335e-004	9.673273e-003	-4.289581e-003
2.210148817400335e-004	9.894942e-003	-3.754372e-003
2.219406629900335e-004	9.994277e-003	-3.172088e-003
2.228664442400335e-004	9.970050e-003	-2.550014e-003
2.237922254900336e-004	9.822562e-003	-1.895933e-003
2.247180067400336e-004	9.553636e-003	-1.218021e-003
2.256437879900336e-004	9.166596e-003	-5.247516e-004
2.265695692400337e-004	8.666227e-003	1.752163e-004
2.274953504900337e-004	8.058716e-003	8.731430e-004
2.284211317400337e-004	7.351573e-003	1.560318e-003
2.293469129900338e-004	6.553541e-003	2.228169e-003
2.302726942400338e-004	5.674486e-003	2.868369e-003
2.311984754900338e-004	4.725276e-003	3.472938e-003
2.321242567400339e-004	3.717647e-003	4.034347e-003
2.330500379900339e-004	2.664056e-003	4.545605e-003
2.339758192400339e-004	1.577528e-003	5.000352e-003
2.349016004900340e-004	4.714970e-004	5.392934e-003
2.358273817400340e-004	-6.403633e-004	5.718475e-003
2.367531629900340e-004	-1.744307e-003	5.972938e-003
2.376789442400341e-004	-2.826685e-003	6.153170e-003
2.386047254900341e-004	-3.874116e-003	6.256947e-003
2.395305067400341e-004	-4.873650e-003	6.282998e-003
2.404562879900341e-004	-5.812931e-003	6.231022e-003
2.413820692400342e-004	-6.680345e-003	6.101686e-003
2.423078504900342e-004	-7.465168e-003	5.896625e-003
2.432336317400342e-004	-8.157698e-003	5.618412e-003
2.441594129900342e-004	-8.749373e-003	5.270534e-003
2.450851942400342e-004	-9.232878e-003	4.857338e-003
2.460109754900341e-004	-9.602234e-003	4.383990e-003
2.469367567400341e-004	-9.852875e-003	3.856394e-003
2.478625379900340e-004	-9.981704e-003	3.281133e-003
2.487883192400340e-004	-9.987126e-003	2.665377e-003
2.497141004900339e-004	-9.869076e-003	2.016799e-003
2.506398817400339e-004	-9.629012e-003	1.343475e-003
2.515656629900338e-004	-9.269902e-003	6.537879e-004
2.524914442400338e-004	-8.796187e-003	-4.368107e-005
2.534172254900337e-004	-8.213723e-003	-7.402564e-004
2.543430067400337e-004	-7.529710e-003	-1.427277e-003
2.552687879900336e-004	-6.752606e-003	-2.096205e-003
2.561945692400336e-004	-5.892019e-003	-2.738729e-003
2.571203504900335e-004	-4.958587e-003	-3.346870e-003
2.580461317400335e-004	-3.963850e-003	-3.913080e-003
2.589719129900334e-004	-2.920108e-003	-4.430333e-003
2.598976942400334e-004	-1.840264e-003	-4.892215e-003
2.608234754900333e-004	-7.376684e-004	-5.293003e-003
2.617492567400333e-004	3.740472e-004	-5.627735e-003
2.626750379900332e-004	1.481138e-003	-5.892269e-003
2.636008192400332e-004	2.569918e-003	-6.083340e-003
2.645266004900331e-004	3.626925e-003	-6.198594e-003
2.654523817400331e-004	4.639092e-003	-6.236619e-003
