time	V(vin)	V(vout)
1.377196102624138e-004	-7.438736e-004	-6.173676e-003
1.384051571374139e-004	-1.832538e-003	-5.282192e-003
1.390907040124139e-004	-2.899116e-003	-4.329314e-003
1.397762508874139e-004	-3.930752e-003	-3.326501e-003
1.404617977624140e-004	-4.915013e-003	-2.285791e-003
1.411473446374140e-004	-5.840035e-003	-1.219663e-003
1.418328915124140e-004	-6.694670e-003	-1.408862e-004
1.425184383874141e-004	-7.468618e-003	9.376330e-004
1.432039852624141e-004	-8.152550e-003	2.003006e-003
1.438895321374142e-004	-8.738223e-003	3.042515e-003
1.445750790124142e-004	-9.218579e-003	4.043768e-003
1.452606258874142e-004	-9.587828e-003	4.994841e-003
1.459461727624143e-004	-9.841518e-003	5.884427e-003
1.466317196374143e-004	-9.976595e-003	6.701966e-003
1.473172665124143e-004	-9.991428e-003	7.437775e-003
1.480028133874144e-004	-9.885839e-003	8.083158e-003
1.486883602624144e-004	-9.661101e-003	8.630515e-003
1.493739071374144e-004	-9.319923e-003	9.073428e-003
1.500594540124145e-004	-8.866415e-003	9.406738e-003
1.507450008874145e-004	-8.306046e-003	9.626609e-003
1.514305477624145e-004	-7.645567e-003	9.730567e-003
1.521160946374146e-004	-6.892940e-003	9.717533e-003
1.528016415124146e-004	-6.057236e-003	9.587835e-003
1.534871883874146e-004	-5.148527e-003	9.343198e-003
1.541727352624147e-004	-4.177765e-003	8.986726e-003
1.548582821374147e-004	-3.156651e-003	8.522866e-003
1.555438290124147e-004	-2.097491e-003	7.957349e-003
1.562293758874148e-004	-1.013051e-003	7.297120e-003
1.569149227624148e-004	8.359872e-005	6.550255e-003
1.576004696374149e-004	1.179241e-003	5.725866e-003
1.582860165124149e-004	2.260670e-003	4.833985e-003
1.589715633874149e-004	3.314853e-003	3.885445e-003
1.596571102624150e-004	4.329083e-003	2.891752e-003
1.603426571374150e-004	5.291137e-003	1.864941e-003
1.610282040124150e-004	6.189420e-003	8.174332e-004
1.617137508874151e-004	7.013104e-003	-2.381115e-004
1.623992977624151e-004	7.752263e-003	-1.288951e-003
1.630848446374151e-004	8.397987e-003	-2.322413e-003
1.637703915124152e-004	8.942495e-003	-3.326046e-003
1.644559383874152e-004	9.379223e-003	-4.287770e-003
1.651414852624152e-004	9.702908e-003	-5.196025e-003
1.658270321374153e-004	9.909648e-003	-6.039902e-003
1.665125790124153e-004	9.996952e-003	-6.809280e-003
1.671981258874153e-004	9.963769e-003	-7.494951e-003
1.678836727624154e-004	9.810496e-003	-8.088717e-003
1.685692196374154e-004	9.538982e-003	-8.583504e-003
1.692547665124155e-004	9.152499e-003	-8.973433e-003
1.699403133874155e-004	8.655705e-003	-9.253898e-003
1.706258602624155e-004	8.054590e-003	-9.421620e-003
1.713114071374156e-004	7.356395e-003	-9.474681e-003
1.719969540124156e-004	6.569538e-003	-9.412551e-003
1.726825008874156e-004	5.703501e-003	-9.236094e-003
1.733680477624157e-004	4.768722e-003	-8.947548e-003
1.740535946374157e-004	3.776469e-003	-8.550508e-003
1.747391415124157e-004	2.738699e-003	-8.049878e-003
1.754246883874158e-004	1.667922e-003	-7.451809e-003
1.761102352624158e-004	5.770412e-004	-6.763622e-003
1.767957821374158e-004	-5.207940e-004	-5.993727e-003
1.774813290124159e-004	-1.612352e-003	-5.151513e-003
1.781668758874159e-004	-2.684478e-003	-4.247237e-003
1.788524227624159e-004	-3.724248e-003	-3.291901e-003
1.795379696374160e-004	-4.719133e-003	-2.297117e-003
1.802235165124160e-004	-5.657139e-003	-1.274965e-003
1.809090633874160e-004	-6.526963e-003	-2.378513e-004
1.815946102624161e-004	-7.318121e-003	8.016462e-004
1.822801571374161e-004	-8.021076e-003	1.830927e-003
1.829657040124162e-004	-8.627358e-003	2.837523e-003
1.836512508874162e-004	-9.129658e-003	3.809244e-003
1.843367977624162e-004	-9.521923e-003	4.734333e-003
1.850223446374163e-004	-9.799425e-003	5.601598e-003
1.857078915124163e-004	-9.958819e-003	6.400556e-003
