time	V(vin)	V(vout)
2.065506609424412e-004	-4.282170e-003	3.474464e-003
2.069901140674413e-004	-3.801729e-003	4.635648e-003
2.074295671924413e-004	-3.307597e-003	5.795863e-003
2.078250750049413e-004	-2.855309e-003	6.827551e-003
2.082205828174413e-004	-2.399214e-003	7.840577e-003
2.086160906299413e-004	-1.939310e-003	8.834942e-003
2.090115984424413e-004	-1.475600e-003	9.810647e-003
2.094071062549413e-004	-1.008081e-003	1.076769e-002
2.098026140674413e-004	-5.367547e-004	1.170607e-002
2.101981218799413e-004	-6.162077e-005	1.262579e-002
2.105936296924414e-004	4.136556e-004	1.351804e-002
2.109891375049414e-004	8.853952e-004	1.437651e-002
2.113846453174414e-004	1.353598e-003	1.520123e-002
2.117801531299414e-004	1.818264e-003	1.599217e-002
2.121756609424414e-004	2.279394e-003	1.674935e-002
2.125711687549414e-004	2.736987e-003	1.747276e-002
2.129666765674414e-004	3.191043e-003	1.816241e-002
2.135819109424415e-004	3.887222e-003	1.915848e-002
2.141971453174415e-004	4.553848e-003	2.003971e-002
2.148123796924415e-004	5.190922e-003	2.080610e-002
2.154276140674415e-004	5.798443e-003	2.145765e-002
2.160428484424415e-004	6.376412e-003	2.199437e-002
2.166580828174415e-004	6.924829e-003	2.241625e-002
2.172733171924416e-004	7.443693e-003	2.272329e-002
2.181961687549416e-004	8.133603e-003	2.293234e-002
2.191190203174416e-004	8.724634e-003	2.285343e-002
2.200418718799417e-004	9.209597e-003	2.248586e-002
2.209647234424417e-004	9.582597e-003	2.183262e-002
2.218875750049417e-004	9.839100e-003	2.090032e-002
2.224588640674417e-004	9.937855e-003	2.017686e-002
2.230301531299417e-004	9.990310e-003	1.936378e-002
2.236014421924418e-004	9.996463e-003	1.846109e-002
2.241727312549418e-004	9.956316e-003	1.746878e-002
2.247440203174418e-004	9.869867e-003	1.638686e-002
2.253153093799418e-004	9.737118e-003	1.521531e-002
2.258865984424418e-004	9.558068e-003	1.395415e-002
2.262821062549418e-004	9.407315e-003	1.304137e-002
2.266776140674419e-004	9.236624e-003	1.210178e-002
2.270731218799419e-004	9.045995e-003	1.113537e-002
2.274686296924419e-004	8.835428e-003	1.014214e-002
2.278641375049419e-004	8.604923e-003	9.122107e-003
2.282596453174419e-004	8.354479e-003	8.075255e-003
2.286551531299419e-004	8.084098e-003	7.001590e-003
2.290946062549419e-004	7.761312e-003	5.784363e-003
2.295340593799420e-004	7.419625e-003	4.556365e-003
2.299735125049420e-004	7.059036e-003	3.317595e-003
2.304129656299420e-004	6.679545e-003	2.068053e-003
2.308524187549420e-004	6.281153e-003	8.077389e-004
2.312918718799420e-004	5.863859e-003	-4.633468e-004
2.317313250049420e-004	5.427663e-003	-1.745204e-003
2.321707781299420e-004	4.975867e-003	-3.025261e-003
2.326102312549421e-004	4.513617e-003	-4.290813e-003
2.330496843799421e-004	4.040912e-003	-5.541861e-003
2.334891375049421e-004	3.557753e-003	-6.778403e-003
2.339285906299421e-004	3.064140e-003	-8.000441e-003
2.343680437549421e-004	2.560073e-003	-9.207973e-003
2.348074968799421e-004	2.045551e-003	-1.040100e-002
2.352030046924421e-004	1.578022e-003	-1.144965e-002
2.355985125049421e-004	1.109589e-003	-1.246827e-002
2.359940203174422e-004	6.402533e-004	-1.345685e-002
2.363895281299421e-004	1.700140e-004	-1.441539e-002
2.367850359424422e-004	-3.011288e-004	-1.534391e-002
2.371805437549422e-004	-7.731750e-004	-1.624238e-002
2.375760515674422e-004	-1.246125e-003	-1.711082e-002
2.380594500049422e-004	-1.821659e-003	-1.812165e-002
2.385428484424422e-004	-2.386503e-003	-1.906472e-002
2.390262468799422e-004	-2.940659e-003	-1.994002e-002
2.395096453174423e-004	-3.484126e-003	-2.074757e-002
2.399930437549423e-004	-4.016903e-003	-2.148735e-002
2.404764421924423e-004	-4.538992e-003	-2.215937e-002
2.409598406299423e-004	-5.050391e-003	-2.276363e-002
2.418826921924423e-004	-5.969891e-003	-2.368825e-002
2.428055437549424e-004	-6.816813e-003	-2.431977e-002
2.437283953174424e-004	-7.580863e-003	-2.464894e-002
2.446512468799424e-004	-8.252751e-003	-2.467030e-002
2.455740984424424e-004	-8.824308e-003	-2.438226e-002
2.464969500049425e-004	-9.288588e-003	-2.378711e-002
2.474198015674425e-004	-9.639944e-003	-2.289106e-002
2.479471453174425e-004	-9.788797e-003	-2.223920e-002
2.484744890674425e-004	-9.898142e-003	-2.150280e-002
2.490018328174426e-004	-9.967982e-003	-2.068187e-002
2.495291765674425e-004	-9.998314e-003	-1.977640e-002
2.500565203174426e-004	-9.989140e-003	-1.878640e-002
2.505838640674426e-004	-9.940459e-003	-1.771187e-002
2.511112078174426e-004	-9.852272e-003	-1.655280e-002
2.520340593799426e-004	-9.603849e-003	-1.437402e-002
2.523856218799427e-004	-9.477550e-003	-1.348856e-002
2.527371843799426e-004	-9.335228e-003	-1.258137e-002
2.530887468799427e-004	-9.176881e-003	-1.165247e-002
2.534403093799427e-004	-9.002512e-003	-1.070184e-002
2.537918718799427e-004	-8.812118e-003	-9.729488e-003
2.541434343799427e-004	-8.605701e-003	-8.735416e-003
2.544949968799427e-004	-8.383260e-003	-7.719621e-003
2.549344500049427e-004	-8.083014e-003	-6.424201e-003
2.553739031299427e-004	-7.762839e-003	-5.117426e-003
2.558133562549427e-004	-7.422735e-003	-3.799295e-003
2.562528093799428e-004	-7.062701e-003	-2.469809e-003
2.566922625049428e-004	-6.682739e-003	-1.128967e-003
2.571317156299428e-004	-6.282847e-003	2.232303e-004
2.575711687549428e-004	-5.863026e-003	1.586783e-003
2.580106218799428e-004	-5.426353e-003	2.948348e-003
2.584500750049428e-004	-4.977899e-003	4.294560e-003
2.588895281299428e-004	-4.517663e-003	5.625417e-003
2.593289812549429e-004	-4.045646e-003	6.940921e-003
2.597684343799429e-004	-3.561848e-003	8.241071e-003
2.602078875049429e-004	-3.066268e-003	9.525867e-003
2.606473406299429e-004	-2.558906e-003	1.079531e-002
2.609989031299429e-004	-2.148672e-003	1.178743e-002
2.613504656299429e-004	-1.736473e-003	1.275525e-002
2.617020281299429e-004	-1.322311e-003	1.369876e-002
2.620535906299430e-004	-9.061835e-004	1.461798e-002
2.624051531299430e-004	-4.880922e-004	1.551289e-002
2.627567156299430e-004	-6.803675e-005	1.638349e-002
2.631082781299430e-004	3.539830e-004	1.722980e-002
2.635037859424430e-004	8.284904e-004	1.814593e-002
2.638992937549430e-004	1.298549e-003	1.901703e-002
2.642948015674430e-004	1.764160e-003	1.984308e-002
2.646903093799430e-004	2.225323e-003	2.062409e-002
2.650858171924430e-004	2.682037e-003	2.136005e-002
2.654813250049431e-004	3.134302e-003	2.205098e-002
2.658768328174431e-004	3.582120e-003	2.269686e-002
2.665360125049431e-004	4.315920e-003	2.366152e-002
2.671951921924431e-004	5.012802e-003	2.446724e-002
2.678543718799431e-004	5.672768e-003	2.511401e-002
2.685135515674432e-004	6.295815e-003	2.560185e-002
2.691727312549432e-004	6.881946e-003	2.593075e-002
2.698319109424432e-004	7.431159e-003	2.610071e-002
2.704910906299432e-004	7.943455e-003	2.611173e-002
2.714139421924432e-004	8.563940e-003	2.583777e-002
2.719412859424433e-004	8.874334e-003	2.553069e-002
2.724686296924433e-004	9.147206e-003	2.512413e-002
2.729959734424433e-004	9.382557e-003	2.461810e-002
2.735233171924433e-004	9.580387e-003	2.401259e-002
2.740506609424433e-004	9.740695e-003	2.330762e-002
2.745780046924433e-004	9.863481e-003	2.250317e-002
2.751053484424433e-004	9.948746e-003	2.159925e-002
2.760282000049434e-004	9.999593e-003	1.981563e-002
2.769510515674434e-004	9.928873e-003	1.778007e-002
2.778739031299434e-004	9.737446e-003	1.551726e-002
2.787967546924435e-004	9.427640e-003	1.305480e-002
2.792362078174435e-004	9.237810e-003	1.181151e-002
2.796756609424435e-004	9.024163e-003	1.054232e-002
2.801151140674435e-004	8.786697e-003	9.247236e-003
2.805545671924435e-004	8.525413e-003	7.926255e-003
2.809940203174435e-004	8.240311e-003	6.579378e-003
2.814334734424436e-004	7.931391e-003	5.206605e-003
2.818729265674436e-004	7.598653e-003	3.807937e-003
2.823123796924436e-004	7.244074e-003	2.396112e-003
2.827518328174436e-004	6.872216e-003	9.856606e-004
2.831912859424436e-004	6.483078e-003	-4.234173e-004
2.836307390674436e-004	6.076660e-003	-1.831122e-003
2.840701921924436e-004	5.652963e-003	-3.237453e-003
2.845096453174436e-004	5.211985e-003	-4.642410e-003
2.849490984424437e-004	4.753728e-003	-6.045994e-003
2.853446062549436e-004	4.330150e-003	-7.294154e-003
