time	V(vin)	V(vout)
2.148123796924415e-004	-1.030512e-003	1.546146e-002
2.157352312549415e-004	-2.232495e-003	1.332047e-002
2.166580828174415e-004	-3.401338e-003	1.097727e-002
2.170535906299416e-004	-3.890914e-003	9.911830e-003
2.174490984424416e-004	-4.366735e-003	8.825135e-003
2.178446062549416e-004	-4.828801e-003	7.717179e-003
2.182401140674416e-004	-5.277113e-003	6.587964e-003
2.186356218799416e-004	-5.711669e-003	5.437490e-003
2.190311296924416e-004	-6.132471e-003	4.265755e-003
2.194266375049416e-004	-6.539518e-003	3.072761e-003
2.197782000049416e-004	-6.885339e-003	2.004262e-003
2.201297625049417e-004	-7.214641e-003	9.350933e-004
2.204813250049417e-004	-7.527424e-003	-1.347444e-004
2.208328875049417e-004	-7.823689e-003	-1.205251e-003
2.211844500049417e-004	-8.103435e-003	-2.276427e-003
2.215360125049417e-004	-8.366663e-003	-3.348271e-003
2.218875750049417e-004	-8.613372e-003	-4.420785e-003
2.228104265674417e-004	-9.167265e-003	-7.181610e-003
2.237332781299418e-004	-9.585078e-003	-9.853099e-003
2.246561296924418e-004	-9.860607e-003	-1.239636e-002
2.255789812549418e-004	-9.989764e-003	-1.477414e-002
2.265018328174419e-004	-9.970630e-003	-1.695141e-002
2.274246843799419e-004	-9.803490e-003	-1.889585e-002
2.283475359424419e-004	-9.490824e-003	-2.057836e-002
2.292703875049419e-004	-9.037275e-003	-2.197348e-002
2.301932390674420e-004	-8.449574e-003	-2.305978e-002
2.311160906299420e-004	-7.736446e-003	-2.382021e-002
2.320389421924420e-004	-6.908477e-003	-2.424233e-002
2.329617937549420e-004	-5.977956e-003	-2.431856e-002
2.338846453174421e-004	-4.958698e-003	-2.404627e-002
2.348074968799421e-004	-3.865831e-003	-2.342786e-002
2.357303484424421e-004	-2.715579e-003	-2.247077e-002
2.366532000049422e-004	-1.525017e-003	-2.118734e-002
2.375760515674422e-004	-3.118163e-004	-1.959470e-002
2.384989031299422e-004	9.060125e-004	-1.771452e-002
2.394217546924422e-004	2.110392e-003	-1.557273e-002
2.403446062549423e-004	3.283445e-003	-1.319914e-002
2.412674578174423e-004	4.407757e-003	-1.062704e-002
2.416190203174423e-004	4.821800e-003	-9.596920e-003
2.419705828174423e-004	5.223358e-003	-8.550854e-003
2.423221453174423e-004	5.612432e-003	-7.488841e-003
2.426737078174424e-004	5.989023e-003	-6.410880e-003
2.430252703174424e-004	6.353130e-003	-5.316972e-003
2.433768328174424e-004	6.704753e-003	-4.207117e-003
2.437283953174424e-004	7.043893e-003	-3.081314e-003
2.441239031299424e-004	7.407072e-003	-1.803273e-003
2.445194109424424e-004	7.747890e-003	-5.269530e-004
2.449149187549424e-004	8.066348e-003	7.476459e-004
2.453104265674424e-004	8.362446e-003	2.020524e-003
2.457059343799424e-004	8.636183e-003	3.291681e-003
2.461014421924425e-004	8.887559e-003	4.561117e-003
2.464969500049425e-004	9.116574e-003	5.828832e-003
2.474198015674425e-004	9.548671e-003	8.708796e-003
2.483426531299425e-004	9.839023e-003	1.147343e-002
2.492655046924426e-004	9.983324e-003	1.408246e-002
2.501883562549426e-004	9.979430e-003	1.649774e-002
2.511112078174426e-004	9.827398e-003	1.868378e-002
2.520340593799426e-004	9.529487e-003	2.060831e-002
2.529569109424427e-004	9.090118e-003	2.224270e-002
2.538797625049427e-004	8.515812e-003	2.356246e-002
2.548026140674427e-004	7.815097e-003	2.454755e-002
2.557254656299428e-004	6.998373e-003	2.518274e-002
2.566483171924428e-004	6.077763e-003	2.545779e-002
2.575711687549428e-004	5.066933e-003	2.536766e-002
2.584940203174428e-004	3.980889e-003	2.491258e-002
2.594168718799429e-004	2.835752e-003	2.409806e-002
2.603397234424429e-004	1.648519e-003	2.293485e-002
2.612625750049429e-004	4.368163e-004	2.143878e-002
2.621854265674430e-004	-7.813709e-004	1.963052e-002
2.631082781299430e-004	-1.987959e-003	1.753537e-002
2.640311296924430e-004	-3.165038e-003	1.518282e-002
2.649539812549430e-004	-4.295134e-003	1.260619e-002
